mapblklot,analysis_neighborhood,SDB_2016_5Plus,Env_1000_Area_Height
3609029,Mission,1,22.76992546075214
4281A003,Potrero Hill,1,10.069199414670413
0226007,Chinatown,0,3.4041754894742544
5810031,Bernal Heights,0,7.000068357470243
5879022,Portola,0,7.756208786375206
5887037,Excelsior,1,9.349408076421387
3644018,Mission,1,10.237088806434196
4147007,Mission,1,10.000028028698956
6125002,Portola,1,11.999982877707906
7036024,Oceanview/Merced/Ingleside,0,7.17798277651691
7035012,Oceanview/Merced/Ingleside,1,10.34157011741184
6409019,Excelsior,1,10.298031250849158
5464028,Bayview Hunters Point,1,10.00017831067785
6499004,Excelsior,1,9.603090418174142
0211017,Chinatown,0,7.800023038232209
7092036,Oceanview/Merced/Ingleside,1,12.506031903535538
6692020,Bernal Heights,1,9.685273830676017
6955022,Outer Mission,1,10.585672643264049
5884017,Portola,0,7.499985242142754
6035015,Portola,1,10.000158089327998
0298003,Nob Hill,1,31.44535972307721
7078014,Oceanview/Merced/Ingleside,1,9.905344182767623
5618038,Bernal Heights,0,6.83094983294625
4102060,Potrero Hill,1,12.532835464762229
6359031,Visitacion Valley,0,5.5000526366908815
6355004A,Excelsior,0,8.672358951723893
7381082,Lakeshore,0,4.819581801360452
4711040,Bayview Hunters Point,0,6.663896166826438
5610034,Bernal Heights,0,3.8830877473031604
3784018,South of Market,1,27.562591615436833
7110A033,Outer Mission,0,8.999993739901715
6968061,Outer Mission,0,5.500015486806822
0664018,Pacific Heights,1,10.486703307372055
6210021,Visitacion Valley,1,9.998687611668139
7106043,Oceanview/Merced/Ingleside,1,12.50016192932384
3642032,Mission,1,126.99607710552792
3730056,South of Market,0,5.727272241278697
6210012,Visitacion Valley,1,9.99863925679659
6154015A,Portola,0,6.499974018654638
5462012,Bayview Hunters Point,1,10.0000245724301
6594158,Noe Valley,1,10.000003054836544
6634049,Noe Valley,1,11.400082512499312
5384A012,Bayview Hunters Point,1,9.58745778454887
6358014,Visitacion Valley,0,5.500057096875042
6780004,Outer Mission,1,9.76979333041033
7078019,Oceanview/Merced/Ingleside,0,7.49995384396995
5259018,Bayview Hunters Point,1,9.977438747744968
6081017,Excelsior,1,9.999979031863246
4271005,Mission,0,8.726598474794422
6752048,Outer Mission,0,6.936720479996701
5949018A,Excelsior,0,7.549150282458898
6597071,Bernal Heights,1,11.809268912049804
7062050,Oceanview/Merced/Ingleside,1,10.000000851401646
4335001G,Mission,1,9.999968957086358
6200078,Visitacion Valley,1,11.510795094161011
3208A001J,Outer Mission,1,9.984859155372455
4088017,Mission,1,9.299968836451356
5902003,Excelsior,0,6.323161443309403
3610002,Mission,1,14.231485750831197
5069004,Bayview Hunters Point,1,12.80004965384693
0090004,North Beach,0,6.2999878025502
5402009,Bayview Hunters Point,1,10.000295958272805
6798016,Outer Mission,1,10.470043249302634
5341014,Bayview Hunters Point,1,10.000023606895807
5505014,Bernal Heights,1,10.000005043901975
6175043,Visitacion Valley,1,14.000050721284941
6489075,Excelsior,1,10.154276779724253
5662035,Bernal Heights,0,6.999937696692811
6004011,Excelsior,1,10.208737996387747
7073008,Oceanview/Merced/Ingleside,1,9.836435742490295
5615004A,Bernal Heights,0,6.34406689813818
6239039,Visitacion Valley,1,19.97301960331536
6244065,Visitacion Valley,0,7.50000265055111
5699015,Bernal Heights,0,6.999910974991221
6461018,Excelsior,0,7.99996571444712
6956030,Outer Mission,1,10.960081709776109
3745009,Financial District/South Beach,1,360.6555429155951
7138058,Oceanview/Merced/Ingleside,1,12.499966418705327
6320021,Visitacion Valley,0,7.50003269783012
6154005A,Portola,1,12.175089087462654
5529009,Bernal Heights,0,7.499959366448456
6174018,Visitacion Valley,1,11.999916669058589
3775040,Financial District/South Beach,1,10.196436793110088
7085004,Oceanview/Merced/Ingleside,1,10.08991788666169
0126021,Nob Hill,1,13.996543179422384
6077027,Excelsior,1,10.000130021342457
5440A006,Bayview Hunters Point,1,10.00013708801652
5970014,Portola,1,11.898754497936805
0297014,Nob Hill,1,86.61316496428849
5870031,Excelsior,1,10.9978767157123
6969015,Outer Mission,1,17.68008345979609
0324024,Tenderloin,1,100.1528860209158
6148003,Portola,0,6.828499950702872
4943025,Bayview Hunters Point,0,8.839831193069854
5616010,Bernal Heights,1,10.691911868391133
5909024,Excelsior,1,12.04625550519278
6276013,Excelsior,1,10.059059847786887
5949020C,Excelsior,1,10.049052243032095
6193004,Visitacion Valley,1,12.00003767315432
7161011,Outer Mission,1,10.366370762532428
4028014,Potrero Hill,1,9.915991566911574
9900043,North Beach,0,
6596013D,Bernal Heights,1,10.300020403024895
6343026,Excelsior,1,10.003515422759596
5411024,Bayview Hunters Point,1,9.999901592535277
5706022,Bernal Heights,0,6.915493471769875
7117007,Oceanview/Merced/Ingleside,1,9.999894396873133
5859040,Portola,0,7.500008673890333
0111002,Financial District/South Beach,1,214.50074333373604
5744024,Bernal Heights,1,10.023277725166801
5651024,Bernal Heights,0,7.000155374676912
3553007,Mission,1,20.78490296891886
0130012,Chinatown,1,16.010287992260917
6298004A,Visitacion Valley,1,10.992764926811907
5897016,Excelsior,1,9.94879290894804
6795C032,Outer Mission,1,11.63207219892809
7133026,Oceanview/Merced/Ingleside,1,9.988336692105532
5968020,Excelsior,1,9.999973795863852
7163033,Outer Mission,1,15.090702541784115
3532061,Mission,0,6.346629452869511
3750089,Financial District/South Beach,1,1719.5168877319804
5644024,Bernal Heights,0,7.069699448389104
0817025,Hayes Valley,1,36.18673810500274
4075025,Potrero Hill,1,10.000044452672674
6048038,Portola,1,9.999944531577173
6303029,Visitacion Valley,1,10.554977330663863
0054048,North Beach,0,8.000012257403666
7106031,Oceanview/Merced/Ingleside,1,13.453715185885297
6346003E,Excelsior,1,10.000004419388683
5278020A,Bayview Hunters Point,1,19.806731750512444
7124012E,Oceanview/Merced/Ingleside,1,15.305674186558738
6302011,Visitacion Valley,1,10.613369274677897
5886049,Excelsior,1,10.484626320122675
0041018,North Beach,0,5.499394117140252
6475028,Excelsior,1,25.714827503108825
4087040B,Mission,0,8.916391138735595
5871024,Excelsior,1,10.998083278770686
6342024,Excelsior,1,10.012560713389378
3589070,Mission,1,9.082318258094368
0163011,North Beach,1,17.241791175869547
6129012,Portola,1,11.999989300907071
5917012,Portola,1,11.323174211656038
7010007,Oceanview/Merced/Ingleside,1,10.180917618340635
3609077,Mission,0,6.600012025430948
6477018A,Excelsior,0,5.953748099361511
7086008,Oceanview/Merced/Ingleside,1,10.068937043170193
6325007,Visitacion Valley,0,8.000100794069459
7055014B,Oceanview/Merced/Ingleside,0,7.800003629801887
4711150,Bayview Hunters Point,0,20.95286903368378
5618008,Bernal Heights,0,7.000090231880887
6752025,Outer Mission,1,10.001876983288952
6091011,Excelsior,1,10.215451094427014
6074018,Excelsior,1,10.241561015850108
5330015,Bayview Hunters Point,1,10.000056548269692
7044B013,Outer Mission,0,8.807150271637669
0178001,Chinatown,1,360.7449784172796
6517013,Mission,1,16.104552537704585
3525086,South of Market,1,21.16322296297954
3587074A,Mission,1,11.214427041178041
4711165,Bayview Hunters Point,0,39.978306753082
3607020,Mission,1,24.167971535472454
7095026,Oceanview/Merced/Ingleside,1,11.05358258567744
6408010,Excelsior,1,20.000125607982735
6149036,Portola,1,10.000087336589916
4943031,Bayview Hunters Point,1,10.009665457085225
4089031,Mission,1,10.00008167871966
5307020,Bayview Hunters Point,1,10.023092619689084
5744030,Bernal Heights,1,10.03045704255986
6298025,Visitacion Valley,1,11.00008330279107
5926032,Portola,1,9.921269710711845
4073011,Potrero Hill,1,9.943549691299044
5394009,Bayview Hunters Point,1,9.97840619987195
7018027,Oceanview/Merced/Ingleside,1,11.26001412435453
5879045,Portola,0,7.431845569045367
6025030,Excelsior,1,16.280105117449132
5542028,Bernal Heights,0,7.999982102460599
6493013A,Excelsior,1,54.588217813231005
5995006A,Portola,0,6.833228047600366
5910008,Excelsior,1,11.772676191052131
5529021,Bernal Heights,0,7.000459795797989
4711042,Bayview Hunters Point,1,10.417332802825694
0252016,Nob Hill,1,60.685945384372395
4100063,Potrero Hill,1,9.74695025172436
6074008C,Excelsior,1,9.999907254514783
5545024,Bernal Heights,0,7.471331993036823
6965B005,Outer Mission,0,8.872718544223803
5259028,Bayview Hunters Point,1,10.048072211699902
5312038,Bayview Hunters Point,1,10.000061430382033
0675036,Pacific Heights,1,43.253512431695235
6419015,Excelsior,1,13.948506172383073
5377032,Bayview Hunters Point,1,9.99996093264901
5396001N,Bayview Hunters Point,1,9.8279934765099
0112009,Financial District/South Beach,1,183.4171769068956
5395021,Bayview Hunters Point,1,10.1401636349228
4267015,Mission,1,10.811184255703258
6692005,Bernal Heights,1,11.857442205073943
5700027,Bernal Heights,0,6.980003354927897
5643014,Bernal Heights,0,6.5520076448895335
5517109,Bernal Heights,1,13.921573960644455
5879042,Portola,0,7.431817902639312
6469004,Excelsior,0,8.265062152273053
4730014,Bayview Hunters Point,0,7.450023677736498
3614069,Mission,1,13.860020053203533
4281A016,Potrero Hill,1,10.7998682428438
5551024,Bernal Heights,0,7.000008125588268
0287004,Financial District/South Beach,1,20.04570115320372
5358010,Bayview Hunters Point,0,8.716312565608426
5557003,Bernal Heights,0,6.999994310461806
7166015,Outer Mission,1,10.62584079358033
6020014,Excelsior,1,10.000036113181595
5295022,Bayview Hunters Point,1,10.04233822066585
0129017,Chinatown,0,8.809835151898321
6519039,Mission,1,16.843960861184932
6300018,Visitacion Valley,0,8.000053941799534
6148009,Portola,1,11.828714364983902
7003008,Oceanview/Merced/Ingleside,1,10.163123086080548
5638010,Bernal Heights,0,7.000017812710778
3954005,Mission Bay,1,17.34204691619924
3733030,South of Market,1,79.64763233737615
5892017A,Excelsior,0,7.656475132792346
7001008,Oceanview/Merced/Ingleside,1,10.111884454418306
6497002,Excelsior,1,9.94492315128704
5992A072,Portola,1,234.64614930590875
5327036,Bayview Hunters Point,1,9.999963343918065
3721089,Financial District/South Beach,0,1378.6115831454492
0664020A,Pacific Heights,1,14.040030196663494
5807017,Bernal Heights,0,7.00037773165837
4221A008,Potrero Hill,0,6.212701274681058
5309040,Bayview Hunters Point,0,7.400006343516543
3761002,South of Market,1,96.90647602736091
3725029,South of Market,1,13.43236815817966
3753845,South of Market,1,16.775327588460705
6073009D,Excelsior,0,7.499890189732968
7048001,Oceanview/Merced/Ingleside,1,17.282859441409986
3608005,Mission,1,30.546866695995835
4791001A,Bayview Hunters Point,1,18.00014625167154
6965B044,Outer Mission,0,8.601899176934745
5808009,Bernal Heights,0,7.000373825924434
6402013,Excelsior,1,9.26888017462774
3961001B,Mission,1,9.99743144150206
4097014,Potrero Hill,1,10.097118730530521
4039025,Potrero Hill,1,9.930041407183678
6304003,Visitacion Valley,1,10.566613073845742
7055015E,Oceanview/Merced/Ingleside,1,12.471702438602566
7031007,Outer Mission,1,9.939297607984553
5946017,Excelsior,1,9.981792401744347
4967021,Bayview Hunters Point,1,9.702397275046598
6019027,Excelsior,1,9.200001680473068
5383024A,Bayview Hunters Point,1,9.831317702925531
6244055,Visitacion Valley,0,7.446675152972868
0162024,North Beach,1,10.963613954182563
3725069,South of Market,1,17.740980946864976
4104012,Potrero Hill,1,10.148385817312928
6307001T,Visitacion Valley,0,7.4999720115265545
0331013,Tenderloin,1,53.62496146381517
5519031,Bernal Heights,0,8.312533598519197
5067016,Visitacion Valley,0,7.8518935618325
7117034,Oceanview/Merced/Ingleside,1,9.983111329784654
6468A002A,Excelsior,1,9.004196210659261
5946011,Excelsior,1,9.995986324602883
4100008,Potrero Hill,1,10.011983764236694
6720037,Bernal Heights,1,17.50007276509546
0053002A,North Beach,1,11.84009184759541
5948004,Excelsior,1,9.999952319347717
4277005,Mission,1,15.441607439936593
6273019,Excelsior,1,10.051434475807488
7162004,Outer Mission,0,8.000168805821644
6402002,Excelsior,1,10.215874830954304
5970015,Portola,1,11.898644646300799
4274031,Mission,1,9.023585673907776
6994021,Oceanview/Merced/Ingleside,0,7.49995797258625
4720008,Bayview Hunters Point,1,118.21557986717661
4116009,Potrero Hill,1,499.935502831532
0838036,Hayes Valley,1,23.99992090416657
4098036L,Potrero Hill,1,9.700016165950725
4097050,Potrero Hill,1,10.000016542338264
7120031,Oceanview/Merced/Ingleside,1,10.103949228671503
3965004,Mission,1,16.30412960231198
5353A008,Bayview Hunters Point,1,46.260665180301146
5861012,Portola,1,13.826997071218369
5439018,Bayview Hunters Point,1,9.471420565378875
5069027,Bayview Hunters Point,1,12.60249442736393
5657048,Bernal Heights,1,11.07112300259019
4968027,Bayview Hunters Point,1,9.999904700026972
6081006,Excelsior,1,9.999924281369946
7039B002,Outer Mission,0,8.301454622203023
4217027,Potrero Hill,1,10.000130052686451
5980015A,Portola,1,24.409446038646696
6260004,Visitacion Valley,1,10.917606234015242
5806001,Bernal Heights,0,7.322443960425437
6453005,Excelsior,1,12.249850720823408
3588049M,Mission,0,8.437563302512926
5687001,Bernal Heights,0,6.750583972548735
4966002,Bayview Hunters Point,1,9.99992778976195
3717020,Financial District/South Beach,0,381.9541097810582
0179011,Chinatown,1,11.66948869814863
6992036,Oceanview/Merced/Ingleside,1,10.000051305860449
5912023,Excelsior,0,8.435291739703022
7146011,Outer Mission,0,7.383732746554136
6003017,Excelsior,1,9.985809868206477
4086014,Mission,1,9.376933077369399
5689031,Bernal Heights,0,7.000068415524429
0767002,Western Addition,1,67.39171088669463
6247027,Visitacion Valley,1,10.00003939743838
0054027,North Beach,0,6.300010065240964
4591B044,Bayview Hunters Point,0,1.7945366434118957
6450016,Excelsior,1,11.258891800633743
5832003,Bernal Heights,1,15.580512347560347
0349004,Tenderloin,1,113.43863269894919
0188020,Nob Hill,1,21.063180364783065
6433005,Excelsior,1,13.888724381634711
3555031G,Mission,1,13.367529119079446
6280044,Excelsior,1,10.083094013273135
6037001,Portola,0,6.865755313772193
0191020,Chinatown,1,13.816514799300279
7005008,Oceanview/Merced/Ingleside,1,10.00637969077217
6122021,Portola,1,24.2283429609347
6957030,Outer Mission,1,10.244939559968241
4787008A,Bayview Hunters Point,0,8.200125222914918
6128008,Portola,1,12.000064696757825
5744044,Bernal Heights,1,9.926370080018412
3730031,South of Market,0,7.5997686756065095
6489059,Excelsior,1,10.669508264752825
7138028,Oceanview/Merced/Ingleside,1,12.20003962477972
6304040,Visitacion Valley,0,7.1685189684854524
4008018,Potrero Hill,0,7.675056337761464
0211005,Chinatown,1,11.370875509805668
0809019,Hayes Valley,1,13.218079313687479
6484018,Excelsior,1,10.18064716089281
3641009,Mission,1,13.434436045529276
4283B001,Potrero Hill,0,7.572801616076044
6659002,Glen Park,1,10.728332273661902
3204001,Outer Mission,1,13.571654388360539
5931029,Portola,1,12.043068973682951
5541001,Bernal Heights,0,7.405859736232972
0684020,Japantown,1,12.787531797476936
3598027,Mission,1,15.661633874327709
3517020,South of Market,0,6.300060987808358
6081037,Excelsior,1,10.000010785050973
0653033,Pacific Heights,0,8.89998781649566
0686027,Japantown,1,31.249907517271634
6020006,Excelsior,1,10.000051465958473
0276006,Nob Hill,1,33.51595342454
7055030,Oceanview/Merced/Ingleside,1,14.999993604445425
6051016,Portola,1,10.000086204500276
5835006,Bernal Heights,1,13.411090740399112
7138025,Oceanview/Merced/Ingleside,1,10.000014552123474
6722031,Outer Mission,1,9.999962161366568
5941015C,Excelsior,1,9.000022100202413
6239001,Visitacion Valley,0,6.982990863462352
5658015,Bernal Heights,0,7.092856353089945
6481029,Excelsior,1,13.305440947449545
6154009,Portola,1,18.06409048216823
4158050,Potrero Hill,1,9.999965665236669
5612003,Bernal Heights,0,7.000033972875092
0127022,Nob Hill,1,32.934992368741334
6499037,Excelsior,1,14.861751214580568
6798005,Outer Mission,1,10.607117411183994
6037040,Portola,1,9.988700433637131
7086033,Oceanview/Merced/Ingleside,1,9.999913458220279
7009028,Oceanview/Merced/Ingleside,1,10.000063788550735
3726034,South of Market,1,15.937733098192538
4094112,Potrero Hill,1,10.01498465190989
6281004C,Excelsior,1,9.52166475697153
4974027,Bayview Hunters Point,0,7.2849494024191745
3578071A,Mission,0,5.586598835215802
5922024A,Portola,1,9.448369410400808
5435028,Bayview Hunters Point,1,9.999999862592059
5406021,Bayview Hunters Point,1,10.000053637511952
6524024,Mission,1,11.008946645482942
7088037,Oceanview/Merced/Ingleside,1,9.999961099749063
3639012B,Mission,0,8.819943553977243
3753006A,South of Market,1,18.959447295997755
5296029,Bayview Hunters Point,0,7.500057012868359
6473043,Excelsior,1,9.151194653364888
5309032,Bayview Hunters Point,0,7.499980908297765
6094006B,Excelsior,1,9.99996827297431
6090020,Excelsior,1,9.999977711759911
6474014A,Excelsior,0,6.695052905351245
6481018,Excelsior,0,7.2000100988193925
6969007L,Outer Mission,0,2.78298637683973
7056004A,Oceanview/Merced/Ingleside,1,12.373241554674493
7065015C,Outer Mission,1,9.943861059805792
7070024,Oceanview/Merced/Ingleside,1,10.000081388695234
5956027A,Excelsior,1,9.999939382851375
3578131,Mission,0,6.629951610811263
6528036,Mission,1,19.939238506527115
7114027A,Oceanview/Merced/Ingleside,0,0.4999695596578664
7029A019,Outer Mission,1,9.52000394870285
3759002,South of Market,1,18.31149640223063
6996014,Oceanview/Merced/Ingleside,1,10.07060614931726
6779020,Outer Mission,1,10.10643724701427
6958010,Outer Mission,0,8.889417655701713
5615020,Bernal Heights,1,12.000241801042833
4009001,Potrero Hill,0,7.285409406832573
4210032A,Mission,0,6.442468454707884
5339001,Bayview Hunters Point,1,30.000020828377227
7018018,Oceanview/Merced/Ingleside,0,7.477055848368039
5982007C,Portola,1,11.451281959257027
5707014A,Bernal Heights,0,2.258020704044496
5353A003,Bayview Hunters Point,0,7.989241634493952
6277002,Excelsior,1,9.963404129755636
6396057,Excelsior,1,10.395487267959936
6433016,Excelsior,1,15.317363772959936
6463033A,Excelsior,0,6.700007186209395
5932018,Portola,0,8.107924710301763
0749001B,Western Addition,1,11.874985781371647
0130005,Chinatown,0,4.35611642906493
6236028,Visitacion Valley,0,7.499998413622633
5811017,Bernal Heights,0,7.145677090038518
6034051,Portola,1,12.000082606036312
5501066,Bernal Heights,1,22.907968352736034
0179035,Chinatown,1,10.010060473467492
5697030,Bernal Heights,0,7.0000044831433526
5529003,Bernal Heights,0,6.993920499997271
6301032,Visitacion Valley,0,8.000085706051994
5951001,Excelsior,0,6.422486314601633
7082001,Oceanview/Merced/Ingleside,1,32.36054283883671
5996003C,Portola,1,12.035093899539191
4035045,Potrero Hill,1,10.008554116407609
6521040,Mission,1,29.655011103830056
0285005,Financial District/South Beach,1,81.3012342500472
4093068,Potrero Hill,1,10.131958771260376
5950007,Excelsior,1,10.000072122248906
5503053,Bernal Heights,1,9.999974511425384
5618033,Bernal Heights,0,6.8319076574934865
5896013,Excelsior,1,14.64275198981232
3546022,Mission,1,14.040092634032726
3210020,Outer Mission,1,9.558825749698219
6176011,Visitacion Valley,1,16.636428850965597
4761010,Bayview Hunters Point,1,10.000072933902379
5910028,Excelsior,1,9.991271042781374
6660071,Bernal Heights,0,7.411303340502942
7119045,Oceanview/Merced/Ingleside,0,7.90009382182714
3776151,South of Market,1,113.11548477274107
5326004,Bayview Hunters Point,1,10.000009680921048
3555061,Mission,1,9.921526654486652
3574040,Mission,1,14.789490212056517
7146005,Outer Mission,1,12.000028904526067
3736091,Financial District/South Beach,0,70.00012125997253
6080050,Excelsior,0,7.499950243915225
6486017A,Excelsior,1,10.000098666559255
3575019,Mission,1,12.00409640088013
7333D001,Lakeshore,1,23.11915108827253
3787161,South of Market,0,209.41707806784234
6243017,Visitacion Valley,1,10.000113548590631
5457022,Portola,1,9.000348353275257
5362001A,Bayview Hunters Point,0,7.500034421246282
4097020,Potrero Hill,1,10.088299942220404
6047037,Portola,0,8.424014901673177
5936028,Excelsior,1,12.01381849910369
6422043,Excelsior,1,19.229122514739107
6751001B,Outer Mission,0,7.367215380427342
6416012,Excelsior,1,11.417826420653007
6497016,Excelsior,1,10.057080249470523
5067007C,Visitacion Valley,1,9.428319903533703
3204013,Outer Mission,1,17.126690819297277
0159028A,Chinatown,0,5.600078872098075
6235038,Visitacion Valley,1,10.113890398631538
6170008,Portola,0,7.236163338487044
7161058,Outer Mission,0,8.00015235761307
3634003,Mission,1,11.400172698086461
5876027,Portola,1,9.070048353025301
5924018,Portola,1,11.282354703304643
4219055,Potrero Hill,1,100.39014390166558
0151031,Nob Hill,0,5.52001594474611
5417008,Bayview Hunters Point,1,16.24913372007567
6993042,Oceanview/Merced/Ingleside,1,10.000057428955646
5695019,Bernal Heights,0,3.3065598776009617
6095003C,Excelsior,1,9.999940498959857
5386008B,Bayview Hunters Point,1,10.000088748267597
5384A009,Bayview Hunters Point,1,9.795436052064932
0164030,North Beach,1,22.577379091426288
5710009,Bernal Heights,1,10.90020988954905
6276036,Excelsior,1,10.000058297027401
5859021,Portola,0,7.571732023361366
6327025,Visitacion Valley,0,8.605718269117565
3202017,Outer Mission,1,13.137450274593863
5536A012,Bernal Heights,0,7.024088703431396
5709015,Bernal Heights,1,12.159634648011936
6236018,Visitacion Valley,1,9.999927554873148
5428C036,Bayview Hunters Point,1,9.7945113452429
7010021,Oceanview/Merced/Ingleside,1,9.999979079768826
0837013,Hayes Valley,1,16.499958599888306
7119036,Oceanview/Merced/Ingleside,1,9.908470112670761
5556042,Bernal Heights,0,6.930060532251605
5615001,Bernal Heights,0,6.5684626270001925
5976014,Portola,1,10.399869407353533
6998006,Oceanview/Merced/Ingleside,1,9.93144109220564
7097022,Outer Mission,1,14.43738541819907
5335A118,Bayview Hunters Point,0,6.5897024974552405
3511135,Mission,1,10.496616443160063
5937047,Excelsior,1,10.00000845876044
5295027B,Bayview Hunters Point,1,10.032006832160693
6723015,Outer Mission,0,6.6976059961711085
3520051,South of Market,1,217.97463650557825
0237047,Financial District/South Beach,1,37.451604478800974
3594025,Mission,1,20.2869617426442
5971024,Portola,0,8.258005072680147
7015023,Oceanview/Merced/Ingleside,0,7.5000328552351645
0159038,Chinatown,1,25.237417035211813
4086021,Mission,1,9.986408651897236
7042A008,Outer Mission,1,10.427358430455428
3525046,South of Market,1,10.908610458086462
5917007,Portola,1,15.344093159495703
0090016,Chinatown,0,5.7500624609971585
0164011A,North Beach,1,51.11202696455776
4991027,Bayview Hunters Point,0,7.753171208463146
7054052,Oceanview/Merced/Ingleside,1,17.200268845500645
3147009,Outer Mission,1,9.999980953569155
6210017,Visitacion Valley,1,9.998758905340269
5447054,Bayview Hunters Point,1,60.896875408555616
6488027,Excelsior,0,7.4415999044748204
7162007,Outer Mission,0,8.000176760277244
5720050,Bernal Heights,1,9.945865700161045
6482045,Excelsior,1,9.287930212401953
6438018,Excelsior,1,14.317727514593642
5720006,Bernal Heights,0,5.226276147194856
5353B013A,Bayview Hunters Point,1,10.114020540689912
7005030,Oceanview/Merced/Ingleside,1,10.000015467689666
5934023,Portola,0,6.499987318157016
3726074,South of Market,0,8.17606372576186
6174029,Visitacion Valley,1,10.49996568494679
5682001,Bernal Heights,1,9.85557400858162
6019028,Excelsior,1,10.799983007132
6036001A,Portola,1,10.000848300474443
4037036,Potrero Hill,1,10.00000461997719
4711087,Bayview Hunters Point,0,28.251592579252808
6570003A,Mission,1,13.719261585681641
6522048,Mission,1,11.25167385630342
5626021,Bernal Heights,0,6.999935172331886
7137071,Oceanview/Merced/Ingleside,1,12.626311833685145
0228009,Chinatown,1,17.92499430620766
3636026,Mission,1,10.31234811628075
5720019,Bernal Heights,1,10.000011488463592
7331209,Lakeshore,1,11.892534241294346
7017035,Oceanview/Merced/Ingleside,1,11.249920628503324
5083015,Bayview Hunters Point,1,13.434775916964805
3548093,Mission,1,29.419822243893048
4941011,Bayview Hunters Point,1,9.998053107049548
4098005,Potrero Hill,1,10.0269813583448
5381017,Bayview Hunters Point,1,9.672035623043419
5745051,Bernal Heights,1,10.005733124076675
4210031,Mission,1,10.399974804267215
6302017A,Visitacion Valley,0,7.600069932284583
3727065A,South of Market,0,5.348206649112241
6311022,Visitacion Valley,1,58.32064147325298
6359003,Visitacion Valley,0,4.949945757384275
6247018,Visitacion Valley,1,12.397817505708172
6300016,Visitacion Valley,0,8.000035399171006
3726037A,South of Market,1,9.173577239168022
6006007,Excelsior,1,9.999989318995672
7137046,Oceanview/Merced/Ingleside,1,12.620830720900527
6970038,Outer Mission,0,8.052343985730847
6494048,Excelsior,0,8.396144396522057
7010016,Oceanview/Merced/Ingleside,1,10.152712273543754
6238016,Visitacion Valley,1,9.999954072250436
6320001B,Visitacion Valley,0,7.4999846436467195
7136016,Oceanview/Merced/Ingleside,0,7.938930152201493
6532013,Mission,1,10.799863739950204
5817010,Bernal Heights,1,12.464903826309444
6487008,Excelsior,1,10.001531024164146
6521022,Mission,1,29.250127693894996
5297047,Bayview Hunters Point,1,20.000032084873702
3747015,Financial District/South Beach,0,96.10089106791189
6192033,Visitacion Valley,1,10.000022199341231
4270018,Mission,1,10.399916044359122
5522052,Bernal Heights,0,7.499936090879869
7097021,Outer Mission,1,12.108019127245539
5948006A,Excelsior,1,10.000061899521402
6164034,McLaren Park,1,12.55166889561555
5635009,Bernal Heights,0,6.860885801753634
7069021,Oceanview/Merced/Ingleside,1,11.500007459549405
3615035,Mission,1,16.058555270226023
5907024,Excelsior,1,12.015913037320148
5715001,Bernal Heights,1,10.000047348552437
5327030A,Bayview Hunters Point,0,6.666796979347777
6692021,Bernal Heights,1,9.67476073683399
4158067,Potrero Hill,1,10.000023285523909
6512032,Mission,0,7.7596355233153655
5016016,Bayview Hunters Point,1,9.526515201288552
5841029,Bernal Heights,1,10.374107805625805
5465016,Bayview Hunters Point,1,9.788538453960683
4759011,Bayview Hunters Point,1,10.000208204507578
5972025,Portola,0,8.505902401620451
0767007,Western Addition,1,132.59970603589437
5428E007,Bayview Hunters Point,1,9.750063773834576
3755018,South of Market,1,11.000004353748926
5519039,Bernal Heights,1,9.98886767862768
4732001B,Bayview Hunters Point,1,14.0001663197208
6597048,Bernal Heights,0,7.96984559884384
3736006,Financial District/South Beach,0,272.9999804745253
6436025,Excelsior,1,12.574069957162827
5343033,Bayview Hunters Point,0,8.423218930087973
4093064A,Potrero Hill,1,9.857180446485776
6474015F,Excelsior,1,11.880007357264345
5666017,Bernal Heights,1,9.450162574307003
3614070,Mission,0,7.699951855656451
6414012,Excelsior,1,10.000325026351044
4221ACOMA,Potrero Hill,1,64.671148123285
0151049,Nob Hill,0,5.640073550197963
3756034,South of Market,1,17.33703980294238
7112028,Oceanview/Merced/Ingleside,1,10.000053510801388
0117019,Chinatown,0,3.102910836691557
6165031,Visitacion Valley,1,10.000312924594896
6518025C,Mission,0,5.103926009384097
6204072,Visitacion Valley,1,9.34352336992781
5397006,Bayview Hunters Point,1,9.679679786883389
0180049,Chinatown,0,7.741085408784775
5947045,Excelsior,1,10.064814104480382
3607033,Mission,1,11.359496177506422
4099040,Potrero Hill,1,9.9999218711584
0684047,Japantown,1,12.787427000034004
4790014,Bayview Hunters Point,1,10.038615252691834
6202042,Visitacion Valley,1,10.044860926983086
5339013B,Bayview Hunters Point,1,9.999893705963336
6052009A,Portola,1,10.000013839840395
4142002,Mission,1,13.749979012035809
5613017,Bernal Heights,0,7.186284558634691
6307002B,Visitacion Valley,1,11.333217173111308
3549061,Mission,1,18.791980659542467
5909022,Excelsior,1,9.546132113316023
5312006,Bayview Hunters Point,1,10.000100396896034
3569018,Mission,1,28.750190713631433
6156026,Portola,1,11.9999044348208
3647002,Mission,1,11.93998987663246
4142042,Mission,0,7.000027988108075
6485006,Excelsior,1,12.058810951041632
6520063,Mission,1,12.499997944105958
6246052,Visitacion Valley,1,9.999961837322285
5463013,Bayview Hunters Point,1,9.9999497512498
6415008,Excelsior,1,10.000063980206239
4081013,Mission,1,16.250200665880186
3633009,Mission,1,11.400148942073086
